,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year
3305,False,0,4410,52,26,All Levels,3.0,2017-01-20T17:02:27Z,Web Development,2017
3306,True,20,1554,30,60,All Levels,4.0,2016-02-02T18:36:12Z,Web Development,2016
3307,False,0,4499,138,20,All Levels,2.0,2017-02-14T00:38:18Z,Web Development,2017
3308,True,55,1993,55,26,All Levels,4.0,2016-06-06T15:29:42Z,Web Development,2016
3309,True,30,424,85,9,Intermediate Level,1.0,2016-09-20T17:59:39Z,Web Development,2016
3310,False,0,3782,32,11,Beginner Level,1.5,2017-06-06T14:10:36Z,Web Development,2017
3311,True,30,1551,42,78,All Levels,7.5,2015-12-07T19:32:22Z,Web Development,2015
3312,True,20,954,183,123,Beginner Level,16.0,2015-08-27T19:20:42Z,Web Development,2015
3313,False,0,7304,368,28,All Levels,2.0,2016-03-08T15:24:31Z,Web Development,2016
3314,False,0,15462,689,60,Beginner Level,4.5,2015-09-29T19:46:45Z,Web Development,2015
3315,False,0,6958,132,30,Beginner Level,3.5,2017-06-02T21:57:07Z,Web Development,2017
3316,True,50,964,19,21,All Levels,2.5,2016-04-08T21:24:12Z,Web Development,2016
3317,False,0,3571,18,8,Beginner Level,1.0,2017-06-19T23:33:54Z,Web Development,2017
3318,True,200,2421,6,28,All Levels,3.0,2015-11-25T18:00:35Z,Web Development,2015
3319,False,0,21689,1080,13,All Levels,1.0,2016-04-01T05:51:48Z,Web Development,2016
3320,False,0,5542,54,9,All Levels,1.0,2017-06-12T20:30:50Z,Web Development,2017
3321,False,0,7922,183,16,Beginner Level,1.5,2017-01-27T16:47:14Z,Web Development,2017
3322,False,0,7055,166,24,All Levels,2.0,2017-01-24T04:59:20Z,Web Development,2017
3323,True,95,767,104,81,Beginner Level,5.5,2016-07-22T15:37:25Z,Web Development,2016
3324,False,0,3766,135,14,Beginner Level,0.7,2017-03-09T22:12:32Z,Web Development,2017
3325,False,0,70773,5660,50,All Levels,6.0,2015-03-19T19:07:12Z,Web Development,2015
3326,True,195,2497,98,154,All Levels,26.0,2014-05-29T00:58:43Z,Web Development,2014
3327,True,95,799,87,41,Beginner Level,6.0,2016-05-30T23:54:43Z,Web Development,2016
3328,False,0,41478,2104,13,All Levels,3.0,2015-12-30T21:28:31Z,Web Development,2015
3329,True,125,867,177,48,All Levels,4.0,2016-09-19T21:05:38Z,Web Development,2016
3330,False,0,2097,16,10,Intermediate Level,2.0,2017-06-27T21:49:31Z,Web Development,2017
3331,False,0,5533,137,11,Beginner Level,1.0,2015-02-09T00:55:50Z,Web Development,2015
3332,True,175,534,16,51,Beginner Level,4.0,2016-08-23T18:49:41Z,Web Development,2016
3333,True,85,197,26,28,Beginner Level,3.5,2016-12-22T00:11:22Z,Web Development,2016
3334,True,75,533,54,23,Intermediate Level,3.0,2015-02-17T09:53:12Z,Web Development,2015
3335,True,20,1036,27,20,Beginner Level,2.0,2016-02-21T16:50:57Z,Web Development,2016
3336,False,0,4503,146,122,All Levels,21.0,2016-02-16T21:59:01Z,Web Development,2016
3337,False,0,8592,336,35,Beginner Level,2.5,2013-07-20T00:52:41Z,Web Development,2013
3338,True,165,183,30,47,Intermediate Level,5.5,2017-03-31T23:56:08Z,Web Development,2017
3339,True,35,903,3,7,All Levels,0.55,2016-09-26T16:52:50Z,Web Development,2016
3340,True,80,1236,18,14,All Levels,0.5,2015-06-05T18:13:08Z,Web Development,2015
3341,True,50,305,45,13,All Levels,2.0,2016-02-26T17:41:37Z,Web Development,2016
3342,False,0,1544,15,29,Beginner Level,1.0,2017-06-23T16:51:54Z,Web Development,2017
3343,True,100,1020,46,60,Beginner Level,6.0,2015-07-01T21:46:36Z,Web Development,2015
3344,True,80,325,50,106,All Levels,5.0,2017-02-23T22:20:23Z,Web Development,2017
3345,False,0,3227,19,21,Intermediate Level,2.0,2017-06-22T22:01:11Z,Web Development,2017
3346,True,20,659,64,26,All Levels,3.5,2016-07-18T21:41:36Z,Web Development,2016
3347,True,20,2528,15,30,All Levels,2.0,2014-10-26T09:54:16Z,Web Development,2014
3348,True,145,550,15,59,All Levels,3.0,2016-12-28T20:23:56Z,Web Development,2016
3349,True,100,1032,9,21,All Levels,1.0,2016-04-18T17:36:30Z,Web Development,2016
3350,True,85,1142,148,90,All Levels,5.0,2015-05-01T23:08:38Z,Web Development,2015
3351,True,195,1766,38,118,All Levels,18.5,2015-02-24T22:57:40Z,Web Development,2015
3352,True,30,912,128,81,Intermediate Level,7.0,2015-07-14T20:30:11Z,Web Development,2015
3353,True,25,1305,38,16,All Levels,1.5,2015-04-19T20:34:42Z,Web Development,2015
3354,True,200,653,20,25,Beginner Level,1.0,2017-01-17T05:40:31Z,Web Development,2017
3355,True,50,3411,84,22,All Levels,1.0,2013-11-09T09:36:07Z,Web Development,2013
3356,False,0,11533,240,18,Beginner Level,2.0,2016-02-19T15:50:39Z,Web Development,2016
3357,True,200,3397,12,85,All Levels,8.0,2015-04-06T16:38:49Z,Web Development,2015
3358,False,0,7865,241,36,All Levels,5.0,2017-04-07T17:26:02Z,Web Development,2017
3359,True,20,715,12,12,All Levels,1.5,2016-11-10T15:33:54Z,Web Development,2016
3360,True,25,988,23,27,Beginner Level,0.6333333333333333,2016-08-17T19:33:35Z,Web Development,2016
3361,False,0,4405,71,12,Beginner Level,1.5,2017-05-04T16:47:24Z,Web Development,2017
3362,True,50,1936,88,53,All Levels,5.0,2014-03-07T19:09:28Z,Web Development,2014
3363,False,0,11666,546,20,Beginner Level,4.0,2016-04-07T00:04:27Z,Web Development,2016
3364,True,55,361,26,49,Intermediate Level,2.5,2017-01-05T17:48:41Z,Web Development,2017
3365,False,0,30531,1948,53,All Levels,3.0,2015-06-30T20:28:22Z,Web Development,2015
3366,True,200,88,8,55,Intermediate Level,4.5,2017-05-04T00:35:35Z,Web Development,2017
3367,True,30,55,13,31,All Levels,1.5,2017-06-12T15:12:19Z,Web Development,2017
3368,True,95,494,46,37,Expert Level,3.0,2015-12-10T18:16:09Z,Web Development,2015
3369,True,20,1294,11,15,All Levels,1.0,2014-12-31T04:42:49Z,Web Development,2014
3370,True,20,976,29,13,All Levels,1.5,2014-07-14T18:43:39Z,Web Development,2014
3371,True,200,1586,87,124,Beginner Level,22.0,2013-04-17T02:55:10Z,Web Development,2013
3372,True,30,1550,15,23,All Levels,3.0,2015-05-15T18:53:55Z,Web Development,2015
3373,True,25,1209,8,62,All Levels,4.5,2016-03-29T17:43:26Z,Web Development,2016
3374,True,35,850,12,16,Beginner Level,1.0,2016-04-12T18:00:47Z,Web Development,2016
3375,False,0,5421,93,20,All Levels,1.5,2015-01-17T09:15:37Z,Web Development,2015
3376,True,30,255,5,9,All Levels,1.0,2016-10-12T23:24:28Z,Web Development,2016
3377,True,120,707,59,103,All Levels,6.5,2015-07-10T21:24:15Z,Web Development,2015
3378,False,0,6856,137,19,Beginner Level,2.0,2016-11-29T23:01:43Z,Web Development,2016
3379,True,60,1007,96,87,All Levels,17.5,2016-01-27T18:05:12Z,Web Development,2016
3380,False,0,12952,163,22,All Levels,1.0,2015-10-21T23:31:22Z,Web Development,2015
3381,True,20,2299,11,22,All Levels,2.0,2015-07-20T22:16:39Z,Web Development,2015
3382,True,200,19,2,33,Expert Level,4.0,2017-06-28T21:04:21Z,Web Development,2017
3383,True,60,1736,79,47,All Levels,13.0,2014-11-12T09:33:28Z,Web Development,2014
3384,True,100,2195,10,35,Intermediate Level,3.5,2016-03-06T21:41:43Z,Web Development,2016
3385,False,0,47062,5590,41,Beginner Level,8.5,2016-01-20T19:08:27Z,Web Development,2016
3386,False,0,4569,108,18,Beginner Level,1.0,2017-04-14T16:58:12Z,Web Development,2017
3387,False,0,3655,85,44,Beginner Level,2.0,2017-03-30T15:22:46Z,Web Development,2017
3388,False,0,15715,406,28,All Levels,3.5,2014-12-18T12:50:07Z,Web Development,2014
3389,True,75,578,40,84,Expert Level,5.5,2017-01-27T05:12:57Z,Web Development,2017
3390,True,20,1747,13,13,Beginner Level,1.5,2016-08-29T16:47:15Z,Web Development,2016
3391,True,100,197,11,53,Beginner Level,3.5,2017-03-28T23:39:37Z,Web Development,2017
3392,True,195,4198,145,161,All Levels,26.0,2013-10-20T19:53:28Z,Web Development,2013
3393,True,45,540,11,19,Beginner Level,1.0,2017-04-15T00:56:41Z,Web Development,2017
3394,True,75,942,161,64,All Levels,4.5,2016-02-05T20:42:25Z,Web Development,2016
3395,True,35,2470,24,19,All Levels,2.5,2015-09-23T02:21:50Z,Web Development,2015
3396,True,95,478,37,18,All Levels,1.5,2016-09-15T17:20:21Z,Web Development,2016
3397,True,100,2558,12,36,Beginner Level,3.0,2016-02-14T18:51:48Z,Web Development,2016
3398,True,25,2178,22,19,All Levels,1.5,2016-03-10T00:04:59Z,Web Development,2016
3399,True,195,860,201,56,All Levels,7.0,2016-04-25T15:22:50Z,Web Development,2016
3400,True,95,2888,26,24,All Levels,2.5,2015-04-13T17:53:02Z,Web Development,2015
3401,True,50,3026,60,67,All Levels,7.0,2012-02-28T18:52:32Z,Web Development,2012
3402,True,20,2164,290,70,All Levels,8.5,2016-01-08T17:16:48Z,Web Development,2016
3403,True,195,10874,114,59,Beginner Level,7.5,2016-01-25T18:00:51Z,Web Development,2016
3404,True,200,1935,17,10,Beginner Level,1.0,2017-05-19T21:39:35Z,Web Development,2017
3405,True,50,1871,154,60,Intermediate Level,13.5,2016-03-30T21:15:15Z,Web Development,2016
3406,True,90,7789,59,23,Beginner Level,1.5,2015-10-01T17:43:34Z,Web Development,2015
3407,True,90,10394,33,34,Beginner Level,3.5,2015-08-21T18:53:23Z,Web Development,2015
3408,True,120,17759,64,37,Beginner Level,3.0,2016-09-26T14:48:26Z,Web Development,2016
3409,True,200,4714,149,28,All Levels,4.0,2015-07-16T22:09:55Z,Web Development,2015
3410,True,195,3209,58,96,All Levels,12.5,2016-09-13T16:12:58Z,Web Development,2016
3411,True,120,14118,30,27,Beginner Level,2.0,2016-03-01T23:04:23Z,Web Development,2016
3412,True,50,11847,57,57,All Levels,7.5,2012-10-17T11:07:41Z,Web Development,2012
3413,True,55,11339,43,26,Beginner Level,3.5,2015-04-21T17:24:26Z,Web Development,2015
3414,True,85,1156,13,28,Beginner Level,2.5,2015-10-21T20:14:34Z,Web Development,2015
3415,True,55,1534,33,18,All Levels,1.5,2015-03-02T23:34:14Z,Web Development,2015
3416,True,195,1102,12,21,All Levels,2.0,2016-01-29T21:02:49Z,Web Development,2016
3417,True,20,783,20,13,Beginner Level,0.6166666666666667,2016-07-28T18:50:58Z,Web Development,2016
3418,True,40,627,126,31,All Levels,4.5,2015-12-10T18:01:55Z,Web Development,2015
3419,True,50,891,101,119,All Levels,8.5,2014-11-06T13:59:44Z,Web Development,2014
3420,False,0,7484,304,5,Beginner Level,1.0,2015-03-04T01:33:32Z,Web Development,2015
3421,True,85,876,59,28,All Levels,2.0,2015-06-12T20:17:52Z,Web Development,2015
3422,True,20,1235,25,7,All Levels,0.6333333333333333,2016-01-06T17:49:01Z,Web Development,2016
3423,True,25,1143,34,13,Beginner Level,1.0,2015-02-12T17:13:26Z,Web Development,2015
3424,True,40,450,61,41,All Levels,6.0,2016-04-14T18:43:47Z,Web Development,2016
3425,True,20,1442,9,25,Beginner Level,2.0,2015-01-23T06:46:27Z,Web Development,2015
3426,True,45,426,4,9,All Levels,1.0,2017-02-19T18:11:07Z,Web Development,2017
3427,True,95,2814,14,39,Beginner Level,2.0,2014-11-18T04:02:55Z,Web Development,2014
3428,False,0,4645,171,19,Intermediate Level,2.0,2017-02-28T16:27:45Z,Web Development,2017
3429,False,0,13130,346,88,Beginner Level,6.5,2016-03-18T14:58:53Z,Web Development,2016
3430,False,0,3933,23,14,Beginner Level,3.0,2017-05-09T22:13:22Z,Web Development,2017
3431,True,25,2197,9,12,All Levels,1.5,2016-02-09T06:15:07Z,Web Development,2016
3432,True,125,1318,78,51,All Levels,4.5,2015-04-13T19:00:50Z,Web Development,2015
3433,True,50,1553,35,43,Beginner Level,5.5,2015-04-12T22:20:58Z,Web Development,2015
3434,True,80,2007,10,113,All Levels,5.5,2016-02-18T00:21:26Z,Web Development,2016
3435,True,45,1540,19,39,Beginner Level,3.0,2015-05-21T19:37:46Z,Web Development,2015
3436,True,25,1655,10,44,Intermediate Level,3.0,2015-08-06T21:01:21Z,Web Development,2015
3437,False,0,12201,217,24,Beginner Level,5.5,2016-07-06T16:35:25Z,Web Development,2016
3438,True,200,1284,46,30,All Levels,1.5,2014-11-18T06:03:56Z,Web Development,2014
3439,True,50,869,125,78,All Levels,14.0,2015-03-17T16:54:15Z,Web Development,2015
3440,True,45,396,6,8,All Levels,0.5666666666666667,2017-02-19T23:41:32Z,Web Development,2017
3441,False,0,7142,41,25,All Levels,4.0,2016-02-02T23:35:43Z,Web Development,2016
3442,True,150,1414,14,22,All Levels,2.5,2015-05-14T22:21:39Z,Web Development,2015
3443,False,0,9833,241,15,Beginner Level,1.0,2014-08-16T22:20:47Z,Web Development,2014
3444,True,45,604,47,35,All Levels,4.0,2015-05-20T19:48:45Z,Web Development,2015
3445,True,50,685,37,14,Intermediate Level,1.0,2016-05-16T00:11:41Z,Web Development,2016
3446,True,200,549,49,18,Intermediate Level,2.0,2015-08-31T21:07:26Z,Web Development,2015
3447,True,200,1220,16,16,All Levels,0.5666666666666667,2015-06-05T18:09:58Z,Web Development,2015
3448,True,40,1588,8,15,Beginner Level,0.5666666666666667,2015-05-14T21:38:00Z,Web Development,2015
3449,False,0,8371,212,18,Beginner Level,1.5,2014-08-30T01:33:38Z,Web Development,2014
3450,True,65,2570,17,87,All Levels,5.0,2017-06-29T18:10:15Z,Web Development,2017
3451,True,45,6117,188,28,Beginner Level,2.5,2014-10-31T07:21:32Z,Web Development,2014
3452,True,35,5368,78,20,All Levels,2.0,2015-08-05T18:47:48Z,Web Development,2015
3453,True,195,2225,14,64,All Levels,6.5,2017-06-05T18:20:34Z,Web Development,2017
3454,True,95,2086,56,22,Beginner Level,1.0,2016-12-12T16:52:38Z,Web Development,2016
3455,True,20,1732,15,48,All Levels,4.5,2017-06-06T22:27:23Z,Web Development,2017
3456,True,200,6751,44,353,All Levels,48.5,2014-10-02T15:47:45Z,Web Development,2014
3457,True,20,5228,180,27,Beginner Level,2.5,2015-09-08T00:17:23Z,Web Development,2015
3458,True,40,1477,17,27,Intermediate Level,6.0,2017-04-24T00:18:42Z,Web Development,2017
3459,True,50,1626,81,18,All Levels,1.5,2016-06-15T23:04:19Z,Web Development,2016
3460,True,200,4529,54,29,All Levels,2.0,2015-11-26T22:25:33Z,Web Development,2015
3461,True,40,3254,92,16,Beginner Level,1.5,2016-06-07T17:35:07Z,Web Development,2016
3462,True,60,2267,17,29,All Levels,1.5,2015-01-04T20:28:06Z,Web Development,2015
3463,False,0,17463,283,30,All Levels,1.5,2015-10-15T20:13:38Z,Web Development,2015
3464,False,0,23669,521,9,Beginner Level,1.0,2013-06-23T02:38:19Z,Web Development,2013
3465,False,0,5301,174,6,Beginner Level,0.5,2017-01-17T22:26:51Z,Web Development,2017
3466,True,30,1033,16,42,All Levels,7.5,2016-10-07T21:58:04Z,Web Development,2016
3467,False,0,6909,401,14,Beginner Level,2.0,2017-04-27T22:25:40Z,Web Development,2017
3468,True,200,4040,72,20,Beginner Level,1.5,2013-09-06T02:34:20Z,Web Development,2013
3469,True,145,546,69,21,All Levels,3.0,2016-10-17T22:18:40Z,Web Development,2016
3470,True,50,2459,107,101,All Levels,8.0,2012-05-24T21:14:57Z,Web Development,2012
3471,True,200,1284,173,301,All Levels,25.5,2015-10-13T00:41:30Z,Web Development,2015
3472,True,40,1122,5,7,All Levels,0.5833333333333334,2016-11-24T04:49:57Z,Web Development,2016
3473,False,0,13016,286,15,All Levels,1.5,2016-03-03T17:45:31Z,Web Development,2016
3474,True,20,1098,15,54,All Levels,2.5,2015-11-13T19:37:48Z,Web Development,2015
3475,True,95,481,75,77,Intermediate Level,6.0,2015-04-08T16:23:36Z,Web Development,2015
3476,True,50,376,19,49,Beginner Level,3.0,2017-02-12T17:54:34Z,Web Development,2017
3477,True,50,898,132,40,Beginner Level,2.0,2014-09-27T02:27:57Z,Web Development,2014
3478,True,20,1393,40,9,All Levels,0.5166666666666666,2014-12-18T00:04:38Z,Web Development,2014
3479,True,40,434,69,23,All Levels,5.5,2016-06-07T17:38:29Z,Web Development,2016
3480,True,50,394,78,22,Beginner Level,1.5,2016-02-08T20:43:47Z,Web Development,2016
3481,True,20,263,14,7,All Levels,1.0,2017-01-09T16:39:16Z,Web Development,2017
3482,True,35,1061,8,17,Intermediate Level,1.0,2015-03-02T21:42:06Z,Web Development,2015
3483,True,20,1312,19,11,Intermediate Level,1.0,2015-08-07T16:53:35Z,Web Development,2015
3484,True,35,764,7,8,All Levels,1.0,2016-09-29T15:52:42Z,Web Development,2016
3485,True,25,289,30,30,Intermediate Level,4.0,2016-10-25T13:47:26Z,Web Development,2016
3486,True,195,4001,8,37,All Levels,4.0,2017-05-07T19:30:36Z,Web Development,2017
3487,True,100,5097,196,37,Beginner Level,2.0,2016-04-09T01:56:01Z,Web Development,2016
3488,True,200,3193,10,23,Beginner Level,1.5,2017-06-30T17:40:02Z,Web Development,2017
3489,True,200,11011,13,36,All Levels,2.5,2015-09-20T18:13:38Z,Web Development,2015
3490,True,25,3492,61,12,All Levels,1.5,2016-12-06T22:07:53Z,Web Development,2016
3491,True,100,3559,24,18,Beginner Level,1.0,2017-06-18T21:23:07Z,Web Development,2017
3492,True,50,2784,221,79,All Levels,15.0,2015-07-28T17:23:14Z,Web Development,2015
3493,True,150,5495,52,18,Beginner Level,1.5,2016-02-17T04:53:50Z,Web Development,2016
3494,True,100,2912,309,85,All Levels,6.0,2015-03-04T22:52:26Z,Web Development,2015
3495,True,195,9687,59,59,Beginner Level,5.0,2015-04-24T18:04:21Z,Web Development,2015
3496,True,20,3444,35,16,All Levels,3.0,2017-01-27T22:27:20Z,Web Development,2017
3497,True,75,12629,88,36,All Levels,1.5,2015-07-23T20:03:45Z,Web Development,2015
3498,True,95,1659,73,38,All Levels,5.5,2013-03-25T01:44:54Z,Web Development,2013
3499,True,30,1305,25,8,All Levels,0.5666666666666667,2016-08-31T16:41:53Z,Web Development,2016
3500,True,75,651,52,20,Beginner Level,2.5,2015-11-06T19:02:46Z,Web Development,2015
3501,True,40,1926,9,458,All Levels,22.5,2015-07-24T21:45:40Z,Web Development,2015
3502,True,35,396,130,21,Intermediate Level,0.7166666666666667,2016-04-07T23:21:42Z,Web Development,2016
3503,True,40,1062,12,11,All Levels,0.65,2016-09-26T16:38:41Z,Web Development,2016
3504,True,65,578,6,8,Beginner Level,1.0,2016-11-17T20:57:25Z,Web Development,2016
3505,False,0,4735,81,69,Beginner Level,5.0,2016-05-05T19:08:34Z,Web Development,2016
3506,False,0,4306,163,12,Beginner Level,0.5166666666666666,2016-02-07T18:58:40Z,Web Development,2016
3507,False,0,10917,319,25,All Levels,2.0,2015-06-09T19:51:50Z,Web Development,2015
3508,True,100,1701,125,88,Beginner Level,7.0,2015-06-23T20:16:55Z,Web Development,2015
3509,False,0,11080,165,7,Beginner Level,1.0,2014-11-20T11:37:05Z,Web Development,2014
3510,True,50,636,33,54,All Levels,10.0,2015-07-27T20:56:27Z,Web Development,2015
3511,True,30,1478,18,83,Beginner Level,5.0,2015-01-26T06:54:58Z,Web Development,2015
3512,True,20,362,19,8,Intermediate Level,1.0,2017-01-09T16:52:33Z,Web Development,2017
3513,False,0,8337,300,129,Beginner Level,20.5,2014-12-12T21:47:15Z,Web Development,2014
3514,True,20,702,21,30,Beginner Level,3.0,2016-05-04T16:35:07Z,Web Development,2016
3515,True,200,2698,29,57,All Levels,8.0,2013-09-03T06:29:24Z,Web Development,2013
3516,True,95,177,19,10,All Levels,1.0,2016-08-06T07:33:17Z,Web Development,2016
3517,True,85,714,48,28,All Levels,3.0,2014-12-09T13:34:19Z,Web Development,2014
3518,True,20,1062,20,32,All Levels,3.5,2015-07-31T23:56:22Z,Web Development,2015
3519,True,55,1552,14,44,All Levels,3.5,2014-10-21T03:35:47Z,Web Development,2014
3520,True,25,102,27,36,Beginner Level,2.5,2016-11-24T04:06:21Z,Web Development,2016
3521,True,50,613,135,116,All Levels,16.0,2015-08-18T20:58:37Z,Web Development,2015
3522,True,50,2152,19,15,Beginner Level,2.5,2015-01-13T04:50:51Z,Web Development,2015
3523,True,85,1063,101,40,All Levels,3.5,2014-12-15T07:05:38Z,Web Development,2014
3524,False,0,3142,117,20,Beginner Level,0.6166666666666667,2016-07-29T12:53:13Z,Web Development,2016
3525,True,120,1566,29,36,All Levels,4.0,2015-04-20T22:15:17Z,Web Development,2015
3526,True,20,2306,3,24,Beginner Level,1.0,2015-02-05T18:04:53Z,Web Development,2015
3527,True,40,633,104,31,All Levels,5.0,2015-10-15T17:04:20Z,Web Development,2015
3528,False,0,2859,42,17,All Levels,0.7333333333333333,2016-09-25T17:45:52Z,Web Development,2016
3529,True,125,299,75,34,Intermediate Level,3.5,2016-07-14T16:57:24Z,Web Development,2016
3530,True,50,1002,7,10,All Levels,0.5666666666666667,2016-09-01T17:18:52Z,Web Development,2016
3531,True,75,631,103,65,All Levels,4.5,2015-04-08T19:29:35Z,Web Development,2015
3532,True,50,1386,17,28,All Levels,3.0,2016-01-06T17:20:55Z,Web Development,2016
3533,True,200,2355,143,215,Beginner Level,7.0,2012-11-26T20:00:40Z,Web Development,2012
